ARID2	0.000210995971096056
OBFC1	0.000211231621686135
DIS3	0.00021163312135877
MCPH1	0.00021649339046007
RNF145	0.000218302590324267
FBXO6	0.000220471423127384
CWC15	0.000221182609526479
RNF6	0.00022222619755077
CCDC47	0.000225720386599343
INO80D	0.000226799799368915
RBBP7	0.000230696548658055
PHC3	0.00024141539295411
B3GNT2	0.000244067611157513
BAG5	0.000244921603455274
EMC3	0.000246742482480438
UHMK1	0.000248097457947033
POLR2A	0.000253357805220069
ODF3B	0.000254339408516342
PTAR1	0.000256354027858277
FUBP1	0.000260132305603857
MYH9	0.000260926027168604
ZBTB10	0.000262344178111262
KLHL24	0.000263979548650024
NECAP1	0.000265768059775217
PLEKHM2	0.00026665056535379
LYL1	0.000266805299022536
IFIT5	0.000272618582742507
IFI6	0.000274122781829435
NFAT5	0.000282807657407567
PFKP	0.000296200557329557
ZCCHC2	0.000296219517452085
PTCD3	0.000296273217506014
CSTA	0.000296669588787292
TNPO1	0.0002969199858949
TCL1A	0.000298193257302043
SUPT16H	0.000301018353285058
SENP2	0.000303224768600596
ZDHHC21	0.000306179519444305
SUZ12	0.000311104502625501
FAM160A1	0.000316801993443639
NCOA3	0.000317018108739053
ESRRA	0.000323363154840988
FCGR3A	0.000330383032161419
RPAP3	0.000332705651496581
ATM	0.000334097411051365
SEPT11	0.000336833872350483
PAPD4	0.000338348604291211
C11ORF57	0.000343649742392243
CDK9	0.000345152199617819
ZC3H18	0.000349321503643595
BNIP1	0.000349810767060922
MRPL54	0.000351350137040683
SLC32A1	0.000362971616901523
DDX3Y	0.000364128182381233
KIF20B	0.0003661456150236
TSEN15	0.000366325700678227
MAP4	0.000368070626346521
JMJD6	0.0003796886099189
SLU7	0.0003796886099189
DDX55	0.000385329723547714
NOLC1	0.000386979134149704
BRD1	0.000388706113558986
HECTD1	0.000394006882296337
SACS	0.000405508720199255
TTC37	0.000405508720199255
VAMP1	0.000407609672628373
PDE7A	0.000412063763636574
CLIP1	0.000412063763636574
DENR	0.000412530588514293
USP24	0.00042552151721199
HELZ	0.000426612345217437
ASCC3	0.000437801731213125
RFWD2	0.00044237960936596
SPATS2L	0.00044297018142694
ITSN2	0.000443981536152937
USP8	0.000453290422198968
DDX39B	0.000466492327900425
TRIM66	0.000470860311718031
ATP11B	0.000471778372379593
UHRF1BP1L	0.000472458399931224
RPF1	0.000472458399931224
SP3	0.000475124953168427
UBQLN1	0.000478815848291725
AKAP8	0.000483671086279822
NBPF14	0.00048695578640132
ELMO1	0.000488738562603331
CTNNBL1	0.000491834596879709
STAT2	0.000496253725112489
TNKS2	0.000502841792287841
TMEM5	0.00050874627921135
GALNT3	0.000512801616223602
SIRPB1	0.000518670584303661
IREB2	0.000518670584303661
UQCC1	0.000534642656965612
EP400NL	0.000538383555183005
PPIL2	0.000539457741106625
DNAJC21	0.000546466727529443
MRE11A	0.000550768478181704
TMX3	0.000559998182994113
SQRDL	0.000572404209775414
CHRAC1	0.000576850981703308
TMEM30A	0.000583668870016143
HIVEP3	0.000587953249583413
TUBGCP2	0.000591560184951002
IST1	0.000608611508895775
BAZ2A	0.000609469093868134
MON2	0.000611907463391587
MAT2A	0.000626024000848753
ATF7IP	0.000638987976179883
GIT2	0.000639884214298098
GUCY1A3	0.000642712350571299
MED20	0.000645461985966901
RILPL2	0.000650019123571705
TASP1	0.000651861374651769
CLASP2	0.000651861374651769
DIDO1	0.000658064646514097
AKT1	0.000659382101086551
ARHGEF3	0.000666042945719158
TMCC1	0.000666704745343426
MRPS10	0.00066781441857945
PQLC1	0.000669226155169187
ATP6V0A2	0.000685996355619079
ZNF275	0.000685996355619079
EGLN3	0.000695644515236349
AKT2	0.000695644515236349
RAP2C	0.000708796217961314
RAD21	0.000713609591486836
WDR26	0.00072467153008272
DAZAP1	0.00072467153008272
RBM19	0.00073330756442407
CD83	0.000742197828647841
ZFX	0.000745098254102269
ADRBK2	0.000748127986984787
TRPM7	0.000751308525356612
TPGS1	0.000758112046573361
RUFY3	0.0007680203517154
TTTY15	0.000769718170877004
ITGB1	0.000778469945908839
TUG1	0.000779500389159148
LAMP2	0.000781907964802902
FAM118A	0.000783086812179881
ZMYND8	0.000789784412447072
TAF8	0.000789959954032956
FLNB	0.000789959954032956
TCEB3	0.000793324754565947
POLE3	0.000803716160443672
TAF9	0.000805023474789015
ULK1	0.000808713681849971
MNAT1	0.000812952643455809
EDEM1	0.000813465554834594
SCAF4	0.000820484604095869
PTP4A1	0.00082510187833982
ADNP2	0.000827504214363101
GIMAP7	0.00082761729754288
TRIP12	0.0008435727215673
FAM98B	0.000846740395084866
NUP54	0.000846740395084866
RAPGEF1	0.000846740395084866
FAM134A	0.000859281612994413
CTCF	0.00086451004619281
RNF126	0.000865331527533576
SLFN5	0.000871427268524231
RCC2	0.000873855134168158
OPTN	0.000886338604057508
AP1G1	0.000890533550508601
RLF	0.000904308730545982
GRAMD4	0.000908310895352529
PSPC1	0.000926908219520162
YRDC	0.000934640363311738
SETX	0.000937499343062228
PTOV1	0.000956138302855761
FAM76B	0.000960964289458865
NAF1	0.000973223830991597
CCAR1	0.000974293241519675
NOP14	0.000974315858455517
GABARAP	0.000974724378337773
ZNF487	0.000975863685774998
RELB	0.000989597825949274
MAML3	0.00101761391378075
GREM1	0.00102155069510597
NANS	0.00102842713053602
VTI1A	0.00103183512170768
NT5C3A	0.00104083016096427
RUFY4	0.00104315504969409
JUN	0.00105053044010145
TTC39C	0.00105633075166178
USP48	0.00106439985416445
RFC1	0.00106517489975576
USF1	0.00106954928490778
MRPL18	0.00107039257569524
CPEB2	0.00109019703512929
ZNF302	0.00109060599929744
LY9	0.00112131954957083
HEATR1	0.00112143454953049
ZBTB33	0.00113200016034826
TROVE2	0.00113657458060697
UTY	0.00113795020928986
PFKFB3	0.00115989848125802
VEZT	0.00115989848125802
ARIH2	0.00116366710119409
SMARCD1	0.0011758976739507
RALGPS2	0.00119783046621811
KMT2C	0.00121477617209574
HESX1	0.00123932167486407
VPS13A	0.00123932167486407
ZNHIT6	0.00126117234166957
AGO1	0.00126775987184821
JPX	0.00126891248015538
SNRPA	0.00126891248015538
ATXN7L3	0.00127302689935034
PSME4	0.0012766402904664
RIC1	0.0012766402904664
PREX1	0.0012766402904664
ATF3	0.00128093315482648
CD55	0.00128093315482648
RSAD2	0.00128631014607583
L3MBTL3	0.0012892829336765
RPS6KB1	0.0012925072092897
PRF1	0.00129370112443858
ZBTB24	0.00132227205555061
USPL1	0.00132587913952704
GLUL	0.00133999240973374
LRP8	0.00134513714755081
FBRS	0.00134739138937148
FAM65A	0.00135859906840821
MYSM1	0.00136010852948352
KIAA2026	0.00136478145986528
NCOR2	0.00138353651311838
BZW2	0.00138836981333609
KIAA0100	0.00139607228120695
EP400	0.00141216551310422
IFIH1	0.00141619998131261
PIM1	0.00143138246448813
TMEM156	0.0014437015695359
SNX29	0.00145487146585408
ZC3H7A	0.00145806763262939
POLR3E	0.00146552183097401
RMDN3	0.00147239965389669
MIDN	0.00148115542045018
C12ORF65	0.00149647500841344
ID2	0.00152650088506209
CAND1	0.00156061809240743
FADS1	0.00157640086681268
DPP4	0.00158615651763059
NIFK	0.00159439149142796
SDHB	0.00159698269855333
ICE1	0.00160981253369811
ZHX1	0.00160991035692048
WRN	0.00161503082209453
NDUFA7	0.00162409210876356
HDAC9	0.00164611678084491
RNF216	0.00164875421960753
CDKN1B	0.00165726006901427
ATP9B	0.00166001273401367
GRIPAP1	0.0016656869248103
TMED5	0.001668504623988
PRMT6	0.001668504623988
MED17	0.00168108388684598
IDH3B	0.00169804891537163
MYB	0.00171887914290314
FOXN3	0.00172348664140126
TSN	0.00172720500394141
MASTL	0.00173837729468286
HERC1	0.00176226138907774
OAS2	0.00177159160115733
UIMC1	0.00177159160115733
STIM2	0.00177714867459277
CAMLG	0.00177767452753872
SRRT	0.00178822237564982
ZNF852	0.00179620078299095
RNF168	0.0018097926633843
SNRNP35	0.00181089486690696
SNHG12	0.00181089486690696
GAB1	0.0018236290423891
CDK12	0.00183376356053002
RAB13	0.00188341194950678
CCDC6	0.00188341194950678
PRDM1	0.00190276726647317
HIST1H1B	0.00193361708466296
IDI1	0.00193715330437369
TRIM73	0.00194751162452679
CKAP2	0.00194751162452679
ACBD6	0.00196623375832589
C14ORF159	0.00198875960481544
ECD	0.00200350053355368
HTT	0.00201877171750136
ICAM1	0.00204137277099229
SMARCE1	0.00206073079226314
SKIV2L2	0.00212263903409318
TRIM13	0.00212614251415569
TMED7	0.00214145176172844
PRRC2B	0.0021707089128832
PDE4D	0.00217424173024454
ANKRD36B	0.00221301323525819
SKIL	0.00221310435899084
MESDC1	0.00221883628008008
SMC1A	0.00223964335997204
SPEN	0.00224058813051385
ZNF280D	0.00224168220405297
ERVK3-1	0.00226093096070782
PHF12	0.0022636118952626
AGPAT5	0.00226535256962568
CD38	0.00228643250694636
LSG1	0.00230436862234699
LETM1	0.00230534851073267
RLIM	0.00231242557704932
BPGM	0.00231339495127205
TMF1	0.00235742790794851
MAPKAP1	0.0023728876838387
HERC2	0.00238961238276422
CCNH	0.00247099459853933
ZNF787	0.00247099459853933
CD180	0.00247277533251209
CNIH4	0.00247550055021941
PPM1A	0.0024960736962656
LATS1	0.00251697501108884
ODF2L	0.00251783868402219
MFSD2A	0.00257951326411526
POLDIP3	0.00257956350826235
NR2C1	0.00258827205282113
ADAM10	0.00259518949938638
HECTD4	0.00259664192921427
ATG14	0.00263925044459246
DPY30	0.00264826793149364
ZBTB2	0.0026499134148412
SAMD9	0.00267785385820015
SLC12A9	0.00269246850964827
ATL2	0.00272835361449485
JOSD1	0.00276449481545684
PYROXD1	0.00276449481545684
C1QB	0.00282050161605312
ANP32E	0.0028473983327225
CPEB4	0.00286298042145081
CUL3	0.00288184548317036
SLC39A10	0.00289313459209691
PURB	0.00290168305844017
BACH1	0.002906645584705
DDX60	0.00291445710915903
VPS72	0.0029479277621803
USP9X	0.00297818879859371
BRE	0.00298503076324493
RLTPR	0.00304815337293216
FTSJ2	0.00306510149248513
FAM127B	0.00308492364267968
MTR	0.00310474209424613
CSNK1G3	0.00314527012209861
SMC4	0.00315862395189726
DST	0.00317242352117722
EGR1	0.00317242352117722
DNMT1	0.00317599054082277
ZZEF1	0.00318016575042007
NREP	0.00318016575042007
SMNDC1	0.00319245691792612
MARCH8	0.00324184838636053
ZNF394	0.00325026761812228
PAFAH1B1	0.00325093397641903
RPP25L	0.00328917608771175
TXNRD1	0.00331559689923958
CUL5	0.00333237813884125
MB21D1	0.00333830084886073
WDR48	0.00337599738636863
MGST1	0.00339065764682247
WDR11	0.00340307854603725
C15ORF39	0.00340307854603725
TOX2	0.00343028968865328
MS4A7	0.00343028968865328
CHAMP1	0.00344062222915799
CEP128	0.00345121010907264
ZBTB11	0.00349157033294116
ISCA1	0.00354643725264839
CCBL2	0.00354792295553712
IVD	0.00366462153778087
FBXO34	0.00368020746267365
NBPF20	0.00378356404645833
ATG13	0.00378960044709509
HBS1L	0.00380148128827579
CHERP	0.00387203460644909
NAGPA	0.00389780817236992
SUGP2	0.00389859760099929
TOE1	0.00399076570885236
TDG	0.00402482945733992
CSPP1	0.00403651532787391
MACF1	0.0040386945668615
ANKRD17	0.00405045806997879
CFP	0.0041033892204651
PPP1R15B	0.00412159350047605
OSGIN2	0.00416875920149385
NME1	0.00419601957187156
ARID3B	0.00422627571937105
ACBD3	0.00423979702227109
UBXN11	0.00436242353325997
ST8SIA4	0.00442908841253314
HMGB3	0.00446261474428953
RHOH	0.00446261474428953
USP33	0.00448663203482873
NR4A3	0.00449052683262658
BAG4	0.00453803311558518
PRKACB	0.00458156954318429
GID8	0.00458335613333895
ZNF623	0.00459519312922341
KDM3A	0.0045995249729704
GGPS1	0.00466244433080988
CHCHD3	0.00470722713123139
TBC1D22A	0.00470813223122885
CFAP97	0.00484501655668161
ZFAND2A	0.00486886049461667
TCP11L1	0.00496485297916047
SIN3A	0.00497289194536629
TAF3	0.00501418097706238
C18ORF25	0.00504875825189687
GOLGA8A	0.00509141178042326
REC8	0.00509751008378175
ECI1	0.00510660201009188
MYO5A	0.00515200129147931
UTP11L	0.00523186602558964
PSMD1	0.00524029868643923
PPIP5K2	0.0052692793578107
PPP1R14A	0.00527616660790718
SLC35A3	0.00530766104959343
FRYL	0.00534517266551791
ERI3	0.00536406584208991
FAM129A	0.0053724293241329
ATP2A2	0.00538020712954993
JADE1	0.00546846893747876
PIK3C2A	0.00547628827808404
SUPT7L	0.00549969681658662
FAM46A	0.00551093559579601
REXO1	0.00556489017677663
KHSRP	0.00557688708766883
PCNX	0.00561156768842771
PIGA	0.0056252979773688
TIPIN	0.0056252979773688
TBC1D5	0.00562741002756994
JAZF1	0.00562760329677089
ARFGEF1	0.00564691795633607
MICU1	0.00576434335392618
MAML2	0.00576885098323167
CCNT1	0.00577367222103923
ZNF420	0.00577697875087341
CCDC43	0.00581441286824596
CCDC122	0.005822809234885
MAP3K12	0.005822809234885
MPHOSPH10	0.00584138834175122
TOR1AIP2	0.00584325284759409
SLC25A32	0.00584816660711357
HLA-DQB2	0.00587875825105106
PPP2R4	0.00588600630817645
IBA57	0.00589424028323931
PSMF1	0.00598742531373811
NGDN	0.00605942199876722
THADA	0.00609288921416202
ATP5SL	0.00609560944976607
LILRB2	0.0061335001773641
NEXN	0.00614653862837901
CD163	0.00627464295390096
CBL	0.00631315375105239
PMM2	0.00634822317181524
ARMC8	0.00634822317181524
MDM2	0.00635943603729107
MIB2	0.00638232564342735
GTF3C1	0.00646009778439969
CDK5R1	0.00649051247471554
AIDA	0.006507512524235
YARS	0.00657586461283219
SLC25A28	0.00664331741682424
ZNF830	0.00677946334023847
PDS5B	0.00683495263300149
AAMDC	0.00701438854394503
CRBN	0.00701438854394503
METTL17	0.00701646016221465
KPTN	0.00720337873204671
HIVEP2	0.00722171810579632
DCAF16	0.00726090920315463
PHTF2	0.00731347144868722
CSGALNACT2	0.00732499941465054
DCTN4	0.00735671515657771
SUPV3L1	0.00739631307480809
MAN2A1	0.00739631307480809
C6ORF226	0.00739631307480809
BARD1	0.00744352907149154
AGTRAP	0.00744352907149154
MGLL	0.00744753735421153
PARP15	0.00746840366527478
EXOC4	0.0074745899174819
MKNK2	0.00750792080624868
ZFAND4	0.00751086555826508
MORC3	0.00759188015424019
C3ORF17	0.00771288776639573
NTNG2	0.00776411297361272
FOXJ3	0.00776411297361272
CTSH	0.0079980089199315
CD3D	0.00800546163497844
CECR5	0.0080276097322204
FAM134C	0.00813526220367354
KLHL20	0.00817365377247255
BMS1	0.00818648559420826
ERCC6L2	0.00825448244109486
DNAJC25	0.00831069711730102
KIDINS220	0.00832845247867871
TUBGCP5	0.00833491337960499
C5ORF28	0.00836753823608316
PTS	0.00837835501141189
ICT1	0.00846821731611047
ZCCHC6	0.00855819239660202
CLP1	0.00860582061139558
NEGR1	0.00870015690907402
MTSS1	0.00871057878160115
SNIP1	0.00877632300366426
HIST1H2AC	0.00877632300366426
CCSAP	0.00878213555723817
TXLNA	0.00884908813682615
FAM58A	0.00889390119341265
UGGT1	0.00891702283664218
KIAA0430	0.00899418784541841
PLK3	0.00905287157433756
RNF169	0.00911913072268668
ALG13	0.00914040776316967
LZIC	0.00914628818343876
PABPC4	0.00915402800344879
ZNF397	0.00916040869706725
MBD5	0.0091957197660006
PDPK1	0.0091957197660006
NSRP1	0.0091988363800383
FBXO33	0.00919934121640315
FAM111A	0.0094012037908629
NSMAF	0.00942173594419882
LUC7L	0.00948162535586619
HSDL2	0.00954964402235983
USP12	0.00964514129054167
RBM15	0.00970656602132568
FGR	0.00971845577237598
KCTD20	0.00979893872592813
GNA13	0.00981323252957296
BRWD3	0.00982512111827587
CCDC144A	0.0099708737670287
PAGR1	0.0100109121817658
KIFAP3	0.0100132756690207
ATXN7	0.0100132756690207
INTS12	0.0101331107611417
SLC4A7	0.0102248264633647
SNX22	0.0102279356127859
TMEM41B	0.0102883480775674
KAT8	0.0103410144137387
CSRNP1	0.0103728903414824
PTP4A3	0.0103863781548085
TAF2	0.0104058824027955
RIPK2	0.0104118527985171
ATF5	0.0104235077584506
FBXO9	0.0104968300118953
EIF4ENIF1	0.0105402837085825
RRP15	0.0105620883634283
C1ORF35	0.0106249071323336
AHCTF1	0.0106251526521704
PPP4R2	0.010663801213584
ERC1	0.0106706736896064
BEX2	0.010727066777818
DDX51	0.0107890496964735
BRCC3	0.0107890496964735
PNPLA8	0.0107890496964735
ANKRD28	0.0109074526516062
BNIP3L	0.0109074526516062
ZNF580	0.0110077633446903
POM121	0.0110202019519135
CDC73	0.0110296894323537
RAE1	0.0111418981224051
PUM1	0.0111508153976264
COA3	0.0111569215138723
METTL16	0.0111653195158704
CCDC14	0.0111693958603713
KIAA1429	0.011226943306906
ARHGAP21	0.0112371416997431
PDE1B	0.0112587301400016
SSH2	0.0113697866434277
RAB33B	0.0113754695495688
MAP4K5	0.0113754695495688
PAK1	0.0114202126971988
COL24A1	0.0114204138874849
CASC4	0.0114204138874849
C21ORF59	0.0114476011080314
PBDC1	0.011452808338504
KIAA1109	0.0114714082280471
RBP7	0.0114989702757309
CCDC127	0.0115336265741254
ATP11C	0.0115362816640817
SERPINB9	0.0115646082938608
PHF21A	0.0115683058135181
SOCS4	0.0115701468276668
PAFAH2	0.0115701468276668
NBN	0.0115959269649191
SIAH2	0.0116406143553225
SLC47A1	0.011658024463143
KIAA0196	0.0116951475684284
TTC21B	0.0117491982224023
JMY	0.01177347392913
SENP7	0.0118641493257413
SEC61A2	0.011918250292675
IRAK4	0.0121638758824674
C4ORF27	0.0121638758824674
HBA1	0.0122733589528491
SNX16	0.01240441307464
SH3D19	0.012407580527859
PLEKHM1	0.012417335048398
GMPS	0.0124196453192211
LMNB1	0.0124271553233632
SETD1B	0.0124295236298522
ZNF350	0.0124355357631759
PRKRIR	0.0125793988152894
SETD1A	0.0126902537557005
FAM228B	0.0127112449297062
FAM35A	0.0127699815867265
NXT1	0.0128115629120756
COQ10B	0.0128760575297836
GPBP1L1	0.0128760575297836
LRPPRC	0.0128969947101151
PNO1	0.0129912934616814
DICER1	0.0129996279250891
GOSR1	0.0129996279250891
RETN	0.0130780933193476
SCLT1	0.0131545487487242
CCDC71	0.0131982591641154
C19ORF52	0.0132502592014698
GTF2H3	0.0133648085976461
ZEB1	0.0133744829158015
C9ORF72	0.0134676446174317
PARP8	0.0134676446174317
PAFAH1B2	0.0134806307889316
NUP153	0.0136212490371232
BICD1	0.0137225558971786
THUMPD2	0.0137225558971786
NAE1	0.0137225558971786
GOLGA8B	0.0138292739249976
FAM208B	0.0138888210217979
ZMYM4	0.0139408781123884
FBXO11	0.014202994021568
ZNF639	0.0142100561679744
BCCIP	0.0142402155884593
PSD4	0.0143086258006825
NFIL3	0.0145313859581717
SLC25A35	0.0145487439833661
STAU1	0.0145905842794992
UBN1	0.0147277742234475
LRBA	0.0147319481623765
YLPM1	0.0147319481623765
ZNF607	0.014910559870401
PROSER1	0.0149235756560293
IBTK	0.0150280024925821
PTK2	0.015067343906416
ICA1L	0.0151317194938691
ZCCHC8	0.0151422281441037
SREBF1	0.0152037577863806
GTPBP4	0.0152420705772645
DNASE2	0.0152465946858431
SMG7	0.0152728131908982
PPP2R5E	0.0153136502592508
TOPBP1	0.0154973309884772
SLC37A1	0.0155399040900298
IL15	0.015622563855239
ATMIN	0.0156244238047897
USP47	0.0156244238047897
ANXA4	0.015840088351738
SDAD1	0.0158470115587785
DENND4C	0.0158723019794635
GPCPD1	0.0158723019794635
C9ORF114	0.0159858634204943
RCL1	0.0162004995836498
RNF139	0.0162004995836498
ACOT13	0.0162209872958186
RNF170	0.016378913017951
ARL6IP6	0.0164510010114004
S1PR4	0.0164709121641461
CD79A	0.0165770989838427
PPP1R9B	0.0165929464505285
PTPA	0.0166746658829007
C6ORF106	0.016776122144085
TMEM18	0.0168640657011373
ALDH6A1	0.0168772359068559
PFAS	0.0168828491788802
BMF	0.0169132393684661
PNOC	0.0169516328913778
GPANK1	0.0170020455024377
RPRD1A	0.0170292716631304
TGFBRAP1	0.0170304317509858
YTHDF3	0.0171675832066768
EXOC6	0.0172550979939538
ENPP4	0.0174142323079781
BTN2A2	0.0174517232864656
CEBPB	0.0175314808209465
CCDC28A	0.0175534014459047
C18ORF21	0.0175785502656453
ZSCAN5A	0.0177648928316171
DHX8	0.017870745709752
TOP1MT	0.0178852726410956
NMI	0.0179738858458459
CDADC1	0.0180187883143394
FAF2	0.0180343917473397
ATP8A1	0.0180607659527586
ESYT2	0.0181833663969041
CPT1A	0.0181833663969041
EMD	0.0181833663969041
RAPGEF2	0.0182224171269225
RAB34	0.0183302135295429
ZNF708	0.0184351202228373
LIG3	0.0185261405550412
RNF103	0.0185485872669465
GSR	0.0185485872669465
KIN	0.0185485872669465
WBP5	0.0186635976757899
ASGR1	0.0188600330240801
KDM6B	0.0188915213391002
TRABD2A	0.0191350287094683
EBNA1BP2	0.0192013411775622
SELO	0.0193015086315662
ZMIZ1	0.0195511827207458
TAGAP	0.0195570057234683
SCARA5	0.0196050365026076
TNFAIP8L2	0.0196050365026076
ADIPOR2	0.0196140067496078
SCAPER	0.0196140067496078
LENG1	0.0196140067496078
C5ORF42	0.0196140067496078
MED9	0.0198823595266358
SCRN1	0.0199321222611079
PAICS	0.0199457116133647
RING1	0.0199556856787369
GCLC	0.0199594695036292
ARHGAP42	0.0199986446884005
CPEB3	0.0201299058079139
SMAP1	0.020151341075697
SPTLC1	0.0201855833889965
LCK	0.0202408900124439
HN1L	0.020444638116118
GGCX	0.0206308524320676
WDR70	0.02077916602385
KATNA1	0.021120383918771
CWC27	0.021120383918771
TRAF6	0.0211671238693455
CTAGE5	0.0211671238693455
CNST	0.0212039458863533
SLC20A2	0.0213799714821802
A4GALT	0.0219907933199405
MXD1	0.0220470676720143
RBBP8	0.0221322582191121
CA8	0.0221322582191121
USP25	0.0224417219837544
TRIB1	0.0225037784489392
NF1	0.0225037784489392
EPRS	0.0227555721720921
RNASEL	0.0228142086379626
SATB1	0.0228392107305095
FAM73A	0.022902564176002
PRKD3	0.0229726632986954
ABHD12	0.0229829018264784
RCOR1	0.0229829018264784
LPIN1	0.0230194923802348
ARMC5	0.0231076170480847
DDX54	0.0231669345586722
FOXK1	0.0235793797320916
CNTLN	0.0238297723460247
IFITM1	0.0239242106622114
SPRTN	0.0239242106622114
HIST1H4E	0.0239542927655335
ZDHHC20	0.0244345393197043
STK11	0.0245852029837012
HSPA1A	0.0246263137539113
CDK17	0.0246311508388286
RMND5A	0.0246542578764734
SLC25A16	0.0247413172131294
HCFC1	0.0247472471148934
PPTC7	0.0249123061965906
SIL1	0.0250751255859362
CETN3	0.0250826014491526
UBE2H	0.0251770265558773
SLC7A6OS	0.0252349454709061
MMGT1	0.0253199600753903
IGHG3	0.0255200380998307
C6ORF47	0.0256792350011279
KPNA5	0.0257163949858035
PAK1IP1	0.0257565997505601
TRIM5	0.0261136363940839
CEP170	0.0261914435193843
CD82	0.0262558261233206
SPTAN1	0.0262581396465218
DCTN1	0.0263193047609662
EPB41L2	0.0264353843561845
RAB37	0.0264496238378326
DDHD2	0.0265067859699397
TSPYL4	0.0265401751984074
SLC1A4	0.0268068932914447
ARHGAP31	0.0268609289268894
RHOQ	0.0271426917212611
INTS9	0.0274136083830146
ATE1	0.0274416200900249
CEP68	0.0275267391950807
PRKAA1	0.0275406504554407
STRADA	0.027555889229742
APOL2	0.0277612837501013
WSB2	0.0280448135835566
AVEN	0.0280867062773438
RAB31	0.0281449686807138
RC3H2	0.0285793052417397
EVI5	0.0285963482990541
LRCH1	0.0289634388085384
PTTG1	0.0293456471308925
ZBTB20	0.029517906094877
SENP5	0.0297343270317972
LAMA5	0.0297343270317972
YPEL2	0.0298854108441706
SLC8B1	0.0299309569609832
CLN5	0.0299892292328478
GAB3	0.0301623207259078
FAM21C	0.0302195827083974
CSE1L	0.0302907642061165
C9ORF91	0.0305147640453846
GM2A	0.0305398829476735
SURF6	0.0306319685338374
DYNC1LI2	0.0306605381346852
LYRM2	0.0307184317845952
DSCR3	0.0309346534192126
MXRA7	0.0310327191092075
TOMM70A	0.031103978624734
TCTA	0.0312030864215606
TRBC2	0.031203106237707
ZNF121	0.0312065319689002
KIAA0368	0.0314464373815239
ARRDC1-AS1	0.0317205456919366
TMEM57	0.0319769035372947
IL10RB	0.0319769035372947
ATHL1	0.0321088795138277
CPED1	0.0322722836538409
DHX30	0.0322869476591674
AEBP2	0.032409132253184
QTRTD1	0.0324540717736022
GPSM2	0.032619790971031
DLG4	0.032659496092439
RBAK	0.0326714130175109
B9D2	0.0326714130175109
DUSP2	0.0327737996947816
CXORF56	0.0329116649347744
GUF1	0.0330619992028921
MBOAT1	0.0332730637801029
TEN1	0.0332730637801029
EIF2B1	0.0332789309158255
MCTP1	0.0333460636810381
CENPB	0.033347687862575
FAM195A	0.0334217780690077
PGRMC1	0.033504153513155
LGALS2	0.0337286038391652
POM121C	0.0338900645421527
HRH2	0.0338900645421527
FAM63B	0.0342907028104441
RASA4	0.0350504182576783
REPS1	0.0350549728596365
HNRNPA1L2	0.035278090669336
C8ORF82	0.0353180693969286
MARCO	0.0356544800747185
ZZZ3	0.0361234539913934
PHACTR2	0.0361259634671972
ZNF219	0.0362194499299849
STX2	0.0362361588868317
CEP83	0.0363404854717399
OTUD6B	0.0367936535634302
RNASEH1	0.0369179018099638
GSK3B	0.0370089142581714
OSBPL11	0.0371647716282101
TGS1	0.0375169408817646
KPNA3	0.0376690084776023
MPP5	0.0377947914435975
HELB	0.0379000789181752
GMPR	0.0380219615678183
MRPL22	0.0383257058637067
CCDC183	0.0384047989376964
PPIH	0.0387578310793989
DDX49	0.0389775633224467
PCNT	0.0390779585130056
MAPK9	0.0394765925296162
TSEN54	0.0396207363838359
GNL3L	0.0397082329405452
RYR3	0.0397233227194
GCSH	0.0397233227194
RGS18	0.0397666078409289
PCED1A	0.0399977354373747
MRPS30	0.0400868429036591
PARP2	0.0400903953988605
CLYBL	0.0404346358597566
FAM117B	0.0407298764829474
TRIT1	0.0407463664931618
NARF	0.0410140300169615
PML	0.0410412038747713
ZC3H11A	0.0413668523931148
THUMPD3	0.0415103256855885
USP5	0.0416276608802007
JAK2	0.0416976084621321
SUSD6	0.0418463541566858
PRH1	0.0419864645283549
AAK1	0.0419864645283549
AFG3L2	0.0420855453137009
MSH3	0.0422006702014759
TOMM40L	0.0422489353418302
TAPT1	0.042282814441152
RFC3	0.042282814441152
CARM1	0.0423394568961176
RCAN3	0.0423394568961176
TMEM176A	0.0423868799979693
TMEM263	0.0424350236592085
NUDT4	0.0426759841718631
TIMM23B	0.0427104514464252
NUFIP1	0.0427807958506465
SENP1	0.0427916810248713
ZNF84	0.0429276640988579
ZFP91	0.0429276640988579
KLHL15	0.0429372777547222
ZNF675	0.0431028750481875
CFL2	0.0434085763132261
POLR1C	0.0434085763132261
PEPD	0.0434085763132261
PIP5K1B	0.0434085763132261
KDM1B	0.0437664202708926
CXCL8	0.0441697697958006
NIP7	0.0442095341696187
GMFB	0.044524814444778
HADH	0.0446189464157802
CST7	0.0446432971749352
ADCK3	0.0446643804648987
CDC37L1	0.044808857902941
CBLL1	0.0448415568070283
PLXNA4	0.0448487293835304
KLHL42	0.0448829917960093
SLC16A3	0.0449745273656821
CAPN7	0.0450053307093793
ID3	0.0450053307093793
PTGER4	0.0450865164836597
NEDD4L	0.0455216377313722
KLHDC4	0.0455216377313722
HTR3A	0.0455514154437726
FAM175B	0.0462657277505213
RCHY1	0.0463464048301589
NAT8L	0.04663145253217
IL1B	0.0470504938930028
PMS2	0.0473224483347296
OXCT1	0.0473842462059576
KIAA0141	0.0473842462059576
JAK3	0.0476805406896612
ZNF805	0.0477476499363052
